sigXX-0.0;sigYY-0.0;sigXX-0.1;sigYY-0.1;sigXX-0.2;sigYY-0.2;sigXX-0.3;sigYY-0.3;sigXX-0.4;sigYY-0.4;tau_sigXX;tau_sigYY;tau_sigXY;aniso_theta;aniso_sig0;aniso_r
-0.315733;0.751126;-0.310494;0.738661;-0.294272;0.700071;-0.265251;0.631029;-0.218794;0.520509;-0.228926;-0.228548;0.543057;nan;nan;nan
-0.316146;0.750788;-0.310900;0.738329;-0.294657;0.699755;-0.265598;0.630744;-0.219080;0.520274;-0.229307;-0.228927;0.543003;nan;nan;nan
-0.316559;0.750449;-0.311306;0.737996;-0.295042;0.699440;-0.265944;0.630460;-0.219366;0.520039;-0.229689;-0.229306;0.542949;nan;nan;nan
-0.316972;0.750111;-0.311712;0.737663;-0.295426;0.699124;-0.266291;0.630175;-0.219652;0.519804;-0.230070;-0.229685;0.542896;nan;nan;nan
-0.317384;0.749773;-0.312117;0.737331;-0.295811;0.698809;-0.266637;0.629891;-0.219937;0.519569;-0.230451;-0.230065;0.542842;nan;nan;nan
-0.317796;0.749434;-0.312523;0.736998;-0.296195;0.698493;-0.266984;0.629606;-0.220223;0.519334;-0.230833;-0.230444;0.542788;nan;nan;nan
-0.318209;0.749096;-0.312928;0.736665;-0.296579;0.698178;-0.267330;0.629322;-0.220508;0.519099;-0.231215;-0.230824;0.542733;nan;nan;nan
-0.318620;0.748758;-0.313333;0.736332;-0.296963;0.697863;-0.267676;0.629037;-0.220793;0.518865;-0.231596;-0.231204;0.542679;nan;nan;nan
-0.319032;0.748419;-0.313738;0.736000;-0.297346;0.697547;-0.268021;0.628753;-0.221079;0.518630;-0.231978;-0.231583;0.542625;nan;nan;nan
-0.319443;0.748081;-0.314142;0.735667;-0.297730;0.697232;-0.268367;0.628468;-0.221363;0.518395;-0.232360;-0.231963;0.542570;nan;nan;nan
-0.319855;0.747743;-0.314547;0.735334;-0.298113;0.696916;-0.268712;0.628184;-0.221648;0.518160;-0.232742;-0.232343;0.542516;nan;nan;nan
-0.320266;0.747404;-0.314951;0.735001;-0.298496;0.696601;-0.269057;0.627900;-0.221933;0.517925;-0.233124;-0.232723;0.542461;nan;nan;nan
-0.320676;0.747066;-0.315355;0.734669;-0.298879;0.696285;-0.269402;0.627615;-0.222217;0.517690;-0.233507;-0.233103;0.542406;nan;nan;nan
-0.321087;0.746728;-0.315759;0.734336;-0.299262;0.695970;-0.269747;0.627331;-0.222502;0.517455;-0.233889;-0.233484;0.542351;nan;nan;nan
-0.321497;0.746389;-0.316162;0.734003;-0.299644;0.695655;-0.270092;0.627046;-0.222786;0.517220;-0.234271;-0.233864;0.542296;nan;nan;nan
-0.321908;0.746051;-0.316566;0.733670;-0.300026;0.695339;-0.270437;0.626762;-0.223070;0.516986;-0.234654;-0.234244;0.542241;nan;nan;nan
-0.322318;0.745713;-0.316969;0.733338;-0.300409;0.695024;-0.270781;0.626477;-0.223354;0.516751;-0.235036;-0.234625;0.542186;nan;nan;nan
-0.322727;0.745374;-0.317372;0.733005;-0.300790;0.694708;-0.271125;0.626193;-0.223638;0.516516;-0.235419;-0.235005;0.542130;nan;nan;nan
-0.323137;0.745036;-0.317775;0.732672;-0.301172;0.694393;-0.271469;0.625909;-0.223922;0.516281;-0.235802;-0.235386;0.542075;nan;nan;nan
-0.323546;0.744698;-0.318177;0.732339;-0.301554;0.694078;-0.271813;0.625624;-0.224205;0.516046;-0.236185;-0.235767;0.542019;nan;nan;nan
-0.323956;0.744359;-0.318580;0.732007;-0.301935;0.693762;-0.272157;0.625340;-0.224489;0.515812;-0.236568;-0.236147;0.541963;nan;nan;nan
-0.324365;0.744021;-0.318982;0.731674;-0.302316;0.693447;-0.272500;0.625056;-0.224772;0.515577;-0.236951;-0.236528;0.541908;nan;nan;nan
-0.324773;0.743682;-0.319384;0.731341;-0.302697;0.693131;-0.272844;0.624771;-0.225055;0.515342;-0.237334;-0.236909;0.541852;nan;nan;nan
-0.325182;0.743344;-0.319786;0.731008;-0.303078;0.692816;-0.273187;0.624487;-0.225338;0.515108;-0.237718;-0.237291;0.541796;nan;nan;nan
-0.325590;0.743006;-0.320187;0.730676;-0.303459;0.692501;-0.273530;0.624202;-0.225621;0.514873;-0.238101;-0.237672;0.541739;nan;nan;nan
-0.325998;0.742667;-0.320589;0.730343;-0.303839;0.692185;-0.273873;0.623918;-0.225904;0.514638;-0.238485;-0.238053;0.541683;nan;nan;nan
-0.326406;0.742329;-0.320990;0.730010;-0.304219;0.691870;-0.274215;0.623634;-0.226186;0.514404;-0.238868;-0.238434;0.541627;nan;nan;nan
-0.326814;0.741991;-0.321391;0.729677;-0.304599;0.691554;-0.274558;0.623350;-0.226469;0.514169;-0.239252;-0.238816;0.541570;nan;nan;nan
-0.327222;0.741652;-0.321792;0.729345;-0.304979;0.691239;-0.274900;0.623065;-0.226751;0.513934;-0.239636;-0.239197;0.541514;nan;nan;nan
-0.327629;0.741314;-0.322192;0.729012;-0.305359;0.690924;-0.275243;0.622781;-0.227033;0.513700;-0.240020;-0.239579;0.541457;nan;nan;nan
-0.328036;0.740976;-0.322593;0.728679;-0.305738;0.690608;-0.275585;0.622497;-0.227316;0.513465;-0.240404;-0.239961;0.541400;nan;nan;nan
-0.328443;0.740637;-0.322993;0.728347;-0.306118;0.690293;-0.275927;0.622212;-0.227597;0.513231;-0.240788;-0.240343;0.541343;nan;nan;nan
-0.328850;0.740299;-0.323393;0.728014;-0.306497;0.689978;-0.276268;0.621928;-0.227879;0.512996;-0.241172;-0.240725;0.541286;nan;nan;nan
-0.329257;0.739960;-0.323793;0.727681;-0.306876;0.689662;-0.276610;0.621644;-0.228161;0.512762;-0.241556;-0.241107;0.541229;nan;nan;nan
-0.329663;0.739622;-0.324192;0.727348;-0.307255;0.689347;-0.276951;0.621360;-0.228443;0.512527;-0.241941;-0.241489;0.541172;nan;nan;nan
-0.330069;0.739284;-0.324592;0.727016;-0.307633;0.689032;-0.277293;0.621075;-0.228724;0.512293;-0.242325;-0.241871;0.541114;nan;nan;nan
-0.330475;0.738945;-0.324991;0.726683;-0.308012;0.688716;-0.277634;0.620791;-0.229005;0.512058;-0.242710;-0.242253;0.541057;nan;nan;nan
-0.330881;0.738607;-0.325390;0.726350;-0.308390;0.688401;-0.277975;0.620507;-0.229287;0.511824;-0.243095;-0.242636;0.540999;nan;nan;nan
-0.331287;0.738269;-0.325789;0.726017;-0.308768;0.688086;-0.278315;0.620223;-0.229568;0.511589;-0.243479;-0.243018;0.540942;nan;nan;nan
-0.331692;0.737930;-0.326188;0.725685;-0.309146;0.687770;-0.278656;0.619939;-0.229849;0.511355;-0.243864;-0.243401;0.540884;nan;nan;nan
-0.332097;0.737592;-0.326586;0.725352;-0.309523;0.687455;-0.278996;0.619654;-0.230129;0.511120;-0.244249;-0.243783;0.540826;nan;nan;nan
-0.332502;0.737254;-0.326984;0.725019;-0.309901;0.687140;-0.279337;0.619370;-0.230410;0.510886;-0.244635;-0.244166;0.540768;nan;nan;nan
-0.332907;0.736915;-0.327383;0.724687;-0.310278;0.686825;-0.279677;0.619086;-0.230691;0.510652;-0.245020;-0.244549;0.540710;nan;nan;nan
-0.333312;0.736577;-0.327780;0.724354;-0.310655;0.686509;-0.280017;0.618802;-0.230971;0.510417;-0.245405;-0.244932;0.540651;nan;nan;nan
-0.333716;0.736239;-0.328178;0.724021;-0.311032;0.686194;-0.280357;0.618518;-0.231251;0.510183;-0.245791;-0.245315;0.540593;nan;nan;nan
-0.334120;0.735900;-0.328576;0.723688;-0.311409;0.685879;-0.280696;0.618234;-0.231532;0.509948;-0.246176;-0.245698;0.540534;nan;nan;nan
-0.334524;0.735562;-0.328973;0.723356;-0.311786;0.685564;-0.281036;0.617950;-0.231812;0.509714;-0.246562;-0.246081;0.540476;nan;nan;nan
-0.334928;0.735224;-0.329370;0.723023;-0.312162;0.685248;-0.281375;0.617666;-0.232092;0.509480;-0.246948;-0.246464;0.540417;nan;nan;nan
-0.335332;0.734885;-0.329767;0.722690;-0.312538;0.684933;-0.281714;0.617381;-0.232371;0.509246;-0.247333;-0.246848;0.540358;nan;nan;nan
-0.335735;0.734547;-0.330164;0.722358;-0.312914;0.684618;-0.282053;0.617097;-0.232651;0.509011;-0.247719;-0.247231;0.540299;nan;nan;nan
-0.336139;0.734209;-0.330561;0.722025;-0.313290;0.684303;-0.282392;0.616813;-0.232930;0.508777;-0.248105;-0.247615;0.540240;nan;nan;nan
-0.336542;0.733870;-0.330957;0.721692;-0.313666;0.683987;-0.282731;0.616529;-0.233210;0.508543;-0.248492;-0.247999;0.540181;nan;nan;nan
-0.336945;0.733532;-0.331353;0.721360;-0.314042;0.683672;-0.283069;0.616245;-0.233489;0.508309;-0.248878;-0.248382;0.540121;nan;nan;nan
-0.337347;0.733194;-0.331749;0.721027;-0.314417;0.683357;-0.283408;0.615961;-0.233768;0.508074;-0.249264;-0.248766;0.540062;nan;nan;nan
-0.337750;0.732855;-0.332145;0.720694;-0.314792;0.683042;-0.283746;0.615677;-0.234047;0.507840;-0.249651;-0.249150;0.540002;nan;nan;nan
-0.338152;0.732517;-0.332541;0.720362;-0.315167;0.682727;-0.284084;0.615393;-0.234326;0.507606;-0.250037;-0.249534;0.539943;nan;nan;nan
-0.338554;0.732179;-0.332936;0.720029;-0.315542;0.682411;-0.284422;0.615109;-0.234605;0.507372;-0.250424;-0.249918;0.539883;nan;nan;nan
-0.338956;0.731840;-0.333332;0.719696;-0.315917;0.682096;-0.284760;0.614825;-0.234884;0.507138;-0.250811;-0.250303;0.539823;nan;nan;nan
-0.339358;0.731502;-0.333727;0.719364;-0.316291;0.681781;-0.285097;0.614541;-0.235162;0.506904;-0.251198;-0.250687;0.539763;nan;nan;nan
-0.339759;0.731164;-0.334122;0.719031;-0.316666;0.681466;-0.285435;0.614257;-0.235441;0.506669;-0.251585;-0.251072;0.539703;nan;nan;nan
-0.340161;0.730826;-0.334516;0.718698;-0.317040;0.681151;-0.285772;0.613973;-0.235719;0.506435;-0.251972;-0.251456;0.539643;nan;nan;nan
-0.340562;0.730487;-0.334911;0.718366;-0.317414;0.680836;-0.286109;0.613689;-0.235997;0.506201;-0.252359;-0.251841;0.539582;nan;nan;nan
-0.340963;0.730149;-0.335305;0.718033;-0.317788;0.680520;-0.286446;0.613406;-0.236275;0.505967;-0.252746;-0.252225;0.539522;nan;nan;nan
-0.341364;0.729811;-0.335699;0.717701;-0.318161;0.680205;-0.286783;0.613122;-0.236553;0.505733;-0.253134;-0.252610;0.539461;nan;nan;nan
-0.341764;0.729473;-0.336093;0.717368;-0.318535;0.679890;-0.287120;0.612838;-0.236831;0.505499;-0.253521;-0.252995;0.539401;nan;nan;nan
-0.342165;0.729134;-0.336487;0.717035;-0.318908;0.679575;-0.287457;0.612554;-0.237108;0.505265;-0.253909;-0.253380;0.539340;nan;nan;nan
-0.342565;0.728796;-0.336881;0.716703;-0.319281;0.679260;-0.287793;0.612270;-0.237386;0.505031;-0.254297;-0.253765;0.539279;nan;nan;nan
-0.342965;0.728458;-0.337274;0.716370;-0.319654;0.678945;-0.288129;0.611986;-0.237663;0.504797;-0.254684;-0.254151;0.539218;nan;nan;nan
-0.343365;0.728120;-0.337667;0.716038;-0.320027;0.678630;-0.288465;0.611702;-0.237941;0.504563;-0.255072;-0.254536;0.539157;nan;nan;nan
-0.343765;0.727781;-0.338061;0.715705;-0.320399;0.678315;-0.288801;0.611418;-0.238218;0.504329;-0.255460;-0.254921;0.539095;nan;nan;nan
-0.344164;0.727443;-0.338453;0.715373;-0.320772;0.678000;-0.289137;0.611135;-0.238495;0.504095;-0.255849;-0.255307;0.539034;nan;nan;nan
-0.344564;0.727105;-0.338846;0.715040;-0.321144;0.677685;-0.289473;0.610851;-0.238772;0.503861;-0.256237;-0.255692;0.538972;nan;nan;nan
-0.344963;0.726767;-0.339239;0.714707;-0.321516;0.677370;-0.289808;0.610567;-0.239049;0.503627;-0.256625;-0.256078;0.538911;nan;nan;nan
-0.345362;0.726429;-0.339631;0.714375;-0.321888;0.677055;-0.290143;0.610283;-0.239325;0.503393;-0.257014;-0.256464;0.538849;nan;nan;nan
-0.345760;0.726090;-0.340023;0.714042;-0.322260;0.676740;-0.290479;0.610000;-0.239602;0.503160;-0.257402;-0.256850;0.538787;nan;nan;nan
-0.346159;0.725752;-0.340415;0.713710;-0.322631;0.676425;-0.290814;0.609716;-0.239878;0.502926;-0.257791;-0.257236;0.538725;nan;nan;nan
-0.346557;0.725414;-0.340807;0.713377;-0.323003;0.676110;-0.291149;0.609432;-0.240155;0.502692;-0.258180;-0.257622;0.538663;nan;nan;nan
-0.346956;0.725076;-0.341199;0.713045;-0.323374;0.675795;-0.291483;0.609148;-0.240431;0.502458;-0.258569;-0.258008;0.538601;nan;nan;nan
-0.347354;0.724738;-0.341590;0.712712;-0.323745;0.675480;-0.291818;0.608865;-0.240707;0.502224;-0.258958;-0.258394;0.538538;nan;nan;nan
-0.347752;0.724400;-0.341982;0.712380;-0.324116;0.675165;-0.292152;0.608581;-0.240983;0.501990;-0.259347;-0.258781;0.538476;nan;nan;nan
-0.348149;0.724062;-0.342373;0.712047;-0.324487;0.674850;-0.292487;0.608297;-0.241259;0.501757;-0.259736;-0.259167;0.538413;nan;nan;nan
-0.348547;0.723723;-0.342764;0.711715;-0.324857;0.674535;-0.292821;0.608014;-0.241535;0.501523;-0.260126;-0.259554;0.538350;nan;nan;nan
-0.348944;0.723385;-0.343154;0.711383;-0.325228;0.674220;-0.293155;0.607730;-0.241810;0.501289;-0.260515;-0.259940;0.538288;nan;nan;nan
-0.349341;0.723047;-0.343545;0.711050;-0.325598;0.673905;-0.293489;0.607446;-0.242086;0.501055;-0.260905;-0.260327;0.538225;nan;nan;nan
-0.349738;0.722709;-0.343935;0.710718;-0.325968;0.673590;-0.293822;0.607163;-0.242361;0.500822;-0.261294;-0.260714;0.538162;nan;nan;nan
-0.350135;0.722371;-0.344326;0.710385;-0.326338;0.673275;-0.294156;0.606879;-0.242636;0.500588;-0.261684;-0.261101;0.538098;nan;nan;nan
-0.350532;0.722033;-0.344716;0.710053;-0.326708;0.672960;-0.294489;0.606595;-0.242911;0.500354;-0.262074;-0.261488;0.538035;nan;nan;nan
-0.350928;0.721695;-0.345105;0.709720;-0.327077;0.672645;-0.294822;0.606312;-0.243186;0.500121;-0.262464;-0.261875;0.537972;nan;nan;nan
-0.351324;0.721357;-0.345495;0.709388;-0.327447;0.672330;-0.295156;0.606028;-0.243461;0.499887;-0.262854;-0.262262;0.537908;nan;nan;nan
-0.351720;0.721019;-0.345885;0.709056;-0.327816;0.672015;-0.295489;0.605745;-0.243736;0.499653;-0.263244;-0.262650;0.537844;nan;nan;nan
-0.352116;0.720681;-0.346274;0.708723;-0.328185;0.671701;-0.295821;0.605461;-0.244011;0.499420;-0.263635;-0.263037;0.537781;nan;nan;nan
-0.352512;0.720343;-0.346663;0.708391;-0.328554;0.671386;-0.296154;0.605178;-0.244285;0.499186;-0.264025;-0.263425;0.537717;nan;nan;nan
-0.352908;0.720005;-0.347052;0.708058;-0.328923;0.671071;-0.296487;0.604894;-0.244560;0.498953;-0.264416;-0.263812;0.537653;nan;nan;nan
-0.353303;0.719666;-0.347441;0.707726;-0.329292;0.670756;-0.296819;0.604611;-0.244834;0.498719;-0.264806;-0.264200;0.537589;nan;nan;nan
-0.353698;0.719328;-0.347830;0.707394;-0.329660;0.670441;-0.297151;0.604327;-0.245108;0.498486;-0.265197;-0.264588;0.537524;nan;nan;nan
-0.354093;0.718990;-0.348218;0.707061;-0.330028;0.670127;-0.297483;0.604044;-0.245382;0.498252;-0.265588;-0.264976;0.537460;nan;nan;nan
-0.354488;0.718652;-0.348606;0.706729;-0.330396;0.669812;-0.297815;0.603760;-0.245656;0.498019;-0.265979;-0.265364;0.537395;nan;nan;nan
-0.354883;0.718314;-0.348995;0.706397;-0.330764;0.669497;-0.298147;0.603477;-0.245930;0.497785;-0.266370;-0.265752;0.537331;nan;nan;nan
-0.355277;0.717977;-0.349383;0.706064;-0.331132;0.669182;-0.298479;0.603193;-0.246204;0.497552;-0.266761;-0.266140;0.537266;nan;nan;nan
-0.355671;0.717639;-0.349770;0.705732;-0.331500;0.668868;-0.298810;0.602910;-0.246478;0.497318;-0.267153;-0.266529;0.537201;nan;nan;nan
-0.356065;0.717301;-0.350158;0.705400;-0.331867;0.668553;-0.299142;0.602626;-0.246751;0.497085;-0.267544;-0.266917;0.537136;nan;nan;nan
-0.356459;0.716963;-0.350545;0.705068;-0.332235;0.668238;-0.299473;0.602343;-0.247024;0.496851;-0.267936;-0.267306;0.537071;nan;nan;nan
-0.356853;0.716625;-0.350933;0.704735;-0.332602;0.667923;-0.299804;0.602060;-0.247298;0.496618;-0.268327;-0.267694;0.537006;nan;nan;nan
-0.357247;0.716287;-0.351320;0.704403;-0.332969;0.667609;-0.300135;0.601776;-0.247571;0.496384;-0.268719;-0.268083;0.536940;nan;nan;nan
-0.357640;0.715949;-0.351707;0.704071;-0.333336;0.667294;-0.300466;0.601493;-0.247844;0.496151;-0.269111;-0.268472;0.536875;nan;nan;nan
-0.358034;0.715611;-0.352094;0.703739;-0.333702;0.666979;-0.300796;0.601209;-0.248117;0.495918;-0.269503;-0.268861;0.536809;nan;nan;nan
-0.358427;0.715273;-0.352480;0.703406;-0.334069;0.666665;-0.301127;0.600926;-0.248390;0.495684;-0.269895;-0.269250;0.536744;nan;nan;nan
-0.358820;0.714935;-0.352867;0.703074;-0.334435;0.666350;-0.301457;0.600643;-0.248662;0.495451;-0.270287;-0.269639;0.536678;nan;nan;nan
-0.359212;0.714597;-0.353253;0.702742;-0.334801;0.666035;-0.301788;0.600360;-0.248935;0.495218;-0.270680;-0.270028;0.536612;nan;nan;nan
-0.359605;0.714259;-0.353639;0.702410;-0.335167;0.665721;-0.302118;0.600076;-0.249207;0.494984;-0.271072;-0.270418;0.536546;nan;nan;nan
-0.359997;0.713922;-0.354025;0.702078;-0.335533;0.665406;-0.302448;0.599793;-0.249480;0.494751;-0.271465;-0.270807;0.536479;nan;nan;nan
-0.360390;0.713584;-0.354411;0.701746;-0.335899;0.665092;-0.302777;0.599510;-0.249752;0.494518;-0.271858;-0.271197;0.536413;nan;nan;nan
-0.360782;0.713246;-0.354796;0.701413;-0.336265;0.664777;-0.303107;0.599227;-0.250024;0.494284;-0.272250;-0.271586;0.536347;nan;nan;nan
-0.361174;0.712908;-0.355182;0.701081;-0.336630;0.664462;-0.303437;0.598943;-0.250296;0.494051;-0.272643;-0.271976;0.536280;nan;nan;nan
-0.361565;0.712570;-0.355567;0.700749;-0.336995;0.664148;-0.303766;0.598660;-0.250568;0.493818;-0.273036;-0.272366;0.536213;nan;nan;nan
-0.361957;0.712233;-0.355952;0.700417;-0.337360;0.663833;-0.304095;0.598377;-0.250840;0.493585;-0.273429;-0.272756;0.536146;nan;nan;nan
-0.362348;0.711895;-0.356337;0.700085;-0.337725;0.663519;-0.304424;0.598094;-0.251112;0.493352;-0.273823;-0.273146;0.536079;nan;nan;nan
-0.362739;0.711557;-0.356722;0.699753;-0.338090;0.663204;-0.304753;0.597811;-0.251383;0.493118;-0.274216;-0.273536;0.536012;nan;nan;nan
-0.363131;0.711219;-0.357107;0.699421;-0.338455;0.662890;-0.305082;0.597527;-0.251655;0.492885;-0.274609;-0.273927;0.535945;nan;nan;nan
-0.363521;0.710882;-0.357491;0.699089;-0.338819;0.662575;-0.305411;0.597244;-0.251926;0.492652;-0.275003;-0.274317;0.535878;nan;nan;nan
-0.363912;0.710544;-0.357875;0.698757;-0.339184;0.662261;-0.305740;0.596961;-0.252197;0.492419;-0.275397;-0.274707;0.535810;nan;nan;nan
-0.364303;0.710206;-0.358259;0.698425;-0.339548;0.661946;-0.306068;0.596678;-0.252468;0.492186;-0.275791;-0.275098;0.535743;nan;nan;nan
-0.364693;0.709868;-0.358643;0.698093;-0.339912;0.661632;-0.306396;0.596395;-0.252739;0.491953;-0.276185;-0.275489;0.535675;nan;nan;nan
-0.365083;0.709531;-0.359027;0.697761;-0.340276;0.661317;-0.306725;0.596112;-0.253010;0.491720;-0.276579;-0.275880;0.535607;nan;nan;nan
-0.365473;0.709193;-0.359411;0.697429;-0.340639;0.661003;-0.307053;0.595829;-0.253281;0.491487;-0.276973;-0.276270;0.535539;nan;nan;nan
-0.365863;0.708855;-0.359794;0.697097;-0.341003;0.660689;-0.307381;0.595546;-0.253552;0.491253;-0.277367;-0.276661;0.535471;nan;nan;nan
-0.366253;0.708518;-0.360178;0.696765;-0.341366;0.660374;-0.307708;0.595263;-0.253822;0.491020;-0.277761;-0.277052;0.535403;nan;nan;nan
-0.366643;0.708180;-0.360561;0.696433;-0.341730;0.660060;-0.308036;0.594980;-0.254093;0.490787;-0.278156;-0.277444;0.535335;nan;nan;nan
-0.367032;0.707842;-0.360944;0.696101;-0.342093;0.659745;-0.308363;0.594697;-0.254363;0.490554;-0.278551;-0.277835;0.535266;nan;nan;nan
-0.367421;0.707505;-0.361326;0.695769;-0.342456;0.659431;-0.308691;0.594414;-0.254634;0.490321;-0.278945;-0.278226;0.535198;nan;nan;nan
-0.367810;0.707167;-0.361709;0.695437;-0.342818;0.659117;-0.309018;0.594131;-0.254904;0.490088;-0.279340;-0.278618;0.535129;nan;nan;nan
-0.368199;0.706830;-0.362092;0.695105;-0.343181;0.658802;-0.309345;0.593848;-0.255174;0.489855;-0.279735;-0.279010;0.535060;nan;nan;nan
-0.368588;0.706492;-0.362474;0.694773;-0.343544;0.658488;-0.309672;0.593565;-0.255444;0.489623;-0.280130;-0.279401;0.534991;nan;nan;nan
-0.368977;0.706154;-0.362856;0.694441;-0.343906;0.658174;-0.309999;0.593282;-0.255714;0.489390;-0.280526;-0.279793;0.534922;nan;nan;nan
-0.369365;0.705817;-0.363238;0.694109;-0.344268;0.657859;-0.310326;0.592999;-0.255983;0.489157;-0.280921;-0.280185;0.534853;nan;nan;nan
-0.369753;0.705479;-0.363620;0.693777;-0.344630;0.657545;-0.310652;0.592716;-0.256253;0.488924;-0.281316;-0.280577;0.534783;nan;nan;nan
-0.370141;0.705142;-0.364002;0.693446;-0.344992;0.657231;-0.310979;0.592433;-0.256522;0.488691;-0.281712;-0.280969;0.534714;nan;nan;nan
-0.370529;0.704804;-0.364383;0.693114;-0.345354;0.656917;-0.311305;0.592150;-0.256792;0.488458;-0.282108;-0.281361;0.534644;nan;nan;nan
-0.370917;0.704467;-0.364765;0.692782;-0.345715;0.656602;-0.311631;0.591867;-0.257061;0.488225;-0.282503;-0.281754;0.534574;nan;nan;nan
-0.371305;0.704129;-0.365146;0.692450;-0.346077;0.656288;-0.311957;0.591585;-0.257330;0.487992;-0.282899;-0.282146;0.534505;nan;nan;nan
-0.371692;0.703792;-0.365527;0.692118;-0.346438;0.655974;-0.312283;0.591302;-0.257599;0.487759;-0.283295;-0.282539;0.534435;nan;nan;nan
-0.372079;0.703454;-0.365908;0.691787;-0.346799;0.655660;-0.312609;0.591019;-0.257868;0.487527;-0.283691;-0.282931;0.534365;nan;nan;nan
-0.372466;0.703117;-0.366289;0.691455;-0.347160;0.655346;-0.312934;0.590736;-0.258137;0.487294;-0.284088;-0.283324;0.534294;nan;nan;nan
-0.372853;0.702779;-0.366669;0.691123;-0.347521;0.655032;-0.313260;0.590453;-0.258406;0.487061;-0.284484;-0.283717;0.534224;nan;nan;nan
-0.373240;0.702442;-0.367050;0.690791;-0.347882;0.654717;-0.313585;0.590171;-0.258675;0.486828;-0.284881;-0.284110;0.534153;nan;nan;nan
-0.373627;0.702105;-0.367430;0.690460;-0.348243;0.654403;-0.313910;0.589888;-0.258943;0.486596;-0.285277;-0.284503;0.534083;nan;nan;nan
-0.374013;0.701767;-0.367810;0.690128;-0.348603;0.654089;-0.314236;0.589605;-0.259212;0.486363;-0.285674;-0.284896;0.534012;nan;nan;nan
-0.374400;0.701430;-0.368190;0.689796;-0.348963;0.653775;-0.314561;0.589322;-0.259480;0.486130;-0.286071;-0.285290;0.533941;nan;nan;nan
-0.374786;0.701092;-0.368570;0.689465;-0.349323;0.653461;-0.314885;0.589040;-0.259748;0.485897;-0.286468;-0.285683;0.533870;nan;nan;nan
-0.375172;0.700755;-0.368950;0.689133;-0.349683;0.653147;-0.315210;0.588757;-0.260016;0.485665;-0.286865;-0.286077;0.533799;nan;nan;nan
-0.375558;0.700418;-0.369329;0.688801;-0.350043;0.652833;-0.315535;0.588474;-0.260284;0.485432;-0.287262;-0.286470;0.533728;nan;nan;nan
-0.375944;0.700080;-0.369709;0.688470;-0.350403;0.652519;-0.315859;0.588192;-0.260552;0.485199;-0.287660;-0.286864;0.533656;nan;nan;nan
-0.376329;0.699743;-0.370088;0.688138;-0.350762;0.652205;-0.316184;0.587909;-0.260820;0.484967;-0.288057;-0.287258;0.533585;nan;nan;nan
-0.376715;0.699406;-0.370467;0.687806;-0.351122;0.651891;-0.316508;0.587626;-0.261088;0.484734;-0.288455;-0.287652;0.533513;nan;nan;nan
-0.377100;0.699069;-0.370846;0.687475;-0.351481;0.651577;-0.316832;0.587344;-0.261356;0.484502;-0.288852;-0.288046;0.533441;nan;nan;nan
-0.377485;0.698731;-0.371225;0.687143;-0.351840;0.651263;-0.317156;0.587061;-0.261623;0.484269;-0.289250;-0.288440;0.533369;nan;nan;nan
-0.377870;0.698394;-0.371603;0.686812;-0.352199;0.650949;-0.317480;0.586779;-0.261890;0.484036;-0.289648;-0.288834;0.533297;nan;nan;nan
-0.378255;0.698057;-0.371982;0.686480;-0.352558;0.650635;-0.317803;0.586496;-0.262158;0.483804;-0.290046;-0.289228;0.533225;nan;nan;nan
-0.378639;0.697720;-0.372360;0.686149;-0.352917;0.650321;-0.318127;0.586213;-0.262425;0.483571;-0.290444;-0.289623;0.533153;nan;nan;nan
-0.379024;0.697382;-0.372738;0.685817;-0.353275;0.650007;-0.318450;0.585931;-0.262692;0.483339;-0.290843;-0.290017;0.533080;nan;nan;nan
